70,"            Luggage and similar personal items (part of 119)",100.220,99.315,99.064,100.404,99.989,100.301,95.864,92.530,93.272,94.462,96.282,96.165,96.722,96.316,96.681,98.725,98.589,98.397,98.794,99.443,98.255,100.925,102.050,102.169,105.741,108.132,107.205,107.422,110.042,109.629,107.685,107.686,108.733,110.826,113.061,113.157,116.640,117.590,116.074,115.516,114.300,113.833,112.724,110.090,111.935
71,"            Telephone and related communication equipment",72.683,71.899,70.921,70.200,70.872,68.788,68.238,67.420,67.191,66.095,63.023,61.250,59.712,59.015,58.188,58.007,57.331,56.547,56.902,57.326,57.452,56.128,55.763,56.026,55.475,54.472,52.953,51.419,49.759,49.214,49.666,49.433,47.889,46.268,45.790,45.956,45.805,44.505,43.921,44.383,44.296,44.344,43.814,43.492,43.054
72,"    Nondurable goods",102.678,102.310,101.051,100.084,99.729,100.655,100.943,101.271,101.138,100.974,101.000,101.805,102.707,103.231,103.883,104.320,104.499,104.998,105.587,106.276,106.954,108.178,109.204,110.075,110.812,112.460,115.024,115.118,116.397,118.718,118.063,117.494,117.192,118.164,118.134,117.363,118.183,118.618,118.259,118.685,118.279,118.369,118.349,119.995,120.368
73,"        Food and beverages purchased for off-premises consumption",102.214,102.615,103.022,105.252,106.021,106.399,105.478,105.491,105.335,105.542,105.503,105.814,105.857,106.018,106.132,106.411,106.741,107.373,107.936,108.416,109.561,110.437,111.273,111.793,112.730,114.163,115.564,116.634,118.010,119.168,120.647,121.618,122.438,123.100,123.701,124.190,124.698,124.986,124.742,124.723,124.919,124.790,125.082,125.394,125.769
74,"            Food and nonalcoholic beverages purchased for off-premises consumption (4)",102.145,102.519,102.913,105.426,106.308,106.793,105.686,105.697,105.468,105.649,105.566,105.998,106.005,106.172,106.274,106.596,106.905,107.583,108.218,108.703,109.979,111.088,112.127,112.795,113.848,115.328,116.954,118.153,119.758,121.050,122.735,123.780,124.760,125.436,125.998,126.493,127.003,127.328,127.091,127.040,127.187,127.054,127.417,127.728,128.045
75,"                Food purchased for off-premises consumption",102.030,102.425,102.775,105.168,106.161,106.623,105.434,105.451,105.278,105.455,105.408,105.769,105.774,105.961,106.091,106.443,106.875,107.495,108.141,108.568,109.843,110.968,112.077,112.688,113.944,115.400,117.059,118.172,119.754,121.067,122.671,123.737,124.714,125.348,125.850,126.334,126.894,127.112,126.802,126.720,126.748,126.616,127.039,127.374,127.754
76,"                    Cereals and bakery products",101.586,101.844,102.080,104.793,104.741,104.989,104.509,104.312,104.595,104.724,104.230,104.542,104.218,104.620,104.635,104.896,105.249,105.120,106.009,106.012,107.286,108.315,108.994,109.461,111.198,112.680,114.449,115.769,117.416,119.576,121.879,123.330,124.655,125.484,126.714,126.867,128.435,128.964,129.833,129.944,129.807,129.921,130.309,130.525,130.473
77,"                        Cereals",99.821,99.740,100.109,102.125,103.242,103.296,102.111,101.481,102.380,102.261,102.224,102.771,102.527,102.290,101.993,101.754,102.439,102.334,102.708,103.185,103.871,105.397,106.648,107.657,108.772,110.261,112.353,113.998,115.513,117.749,119.861,121.119,122.274,123.143,124.264,124.437,126.017,125.905,126.715,126.910,126.202,126.387,126.823,126.381,126.666
78,"                        Bakery products",102.581,103.043,103.208,106.391,105.578,105.953,105.931,106.016,105.882,106.170,105.370,105.519,105.135,105.933,106.141,106.719,106.863,106.722,107.941,107.657,109.312,110.044,110.387,110.549,112.713,114.223,115.815,116.952,118.696,120.825,123.258,124.841,126.284,127.100,128.405,128.549,130.108,131.040,131.946,132.001,132.227,132.295,132.653,133.292,133.024
79,"                    Meats and poultry",102.907,103.345,103.563,106.966,111.376,113.973,109.672,108.397,107.838,107.793,108.035,107.893,108.622,108.759,109.027,110.000,111.632,114.093,115.604,116.497,118.286,119.955,121.654,121.340,121.724,123.196,124.473,125.821,127.271,127.584,128.131,128.723,129.582,129.251,128.963,128.844,128.697,129.167,128.820,128.721,128.991,129.069,129.900,131.082,132.045
80,"                        Beef and veal",106.534,106.956,106.694,110.029,121.570,127.400,116.944,112.144,111.114,111.269,111.999,111.871,113.299,114.053,114.324,114.690,118.453,123.980,124.552,125.930,130.564,133.375,135.332,132.612,131.467,132.551,132.728,131.229,130.634,129.061,128.844,129.138,129.107,128.372,128.182,128.500,129.876,130.693,130.237,130.617,131.942,132.527,135.668,137.275,138.111
81,"                        Pork",103.495,104.534,104.015,106.615,108.800,112.091,108.454,107.522,106.349,107.099,107.285,108.307,109.085,110.054,109.646,111.856,112.194,115.514,116.831,118.097,119.844,122.150,125.202,124.635,124.580,125.452,126.612,127.119,127.138,125.872,125.738,126.152,127.868,126.922,126.691,126.433,126.456,127.322,125.894,124.349,123.406,121.084,121.060,123.743,125.744
82,"                        Other meats",101.851,101.732,101.757,104.058,104.942,106.824,106.123,107.307,106.353,105.940,106.048,106.155,106.129,106.133,106.039,106.382,105.959,106.180,108.011,106.884,108.965,109.855,111.230,113.136,114.804,116.393,118.236,120.352,122.091,123.789,124.370,124.742,125.910,128.468,129.295,129.878,127.463,127.529,128.625,127.990,128.239,128.572,129.480,128.378,129.165
83,"                        Poultry",100.201,100.642,101.931,106.768,109.114,109.264,106.970,106.795,107.183,106.730,106.713,105.703,106.270,105.504,106.415,107.547,109.600,110.626,112.685,114.285,113.746,114.707,115.626,115.750,116.673,118.684,120.477,124.034,127.809,129.772,131.358,132.448,133.301,131.850,130.733,129.894,129.774,129.959,129.482,130.263,130.465,131.566,131.031,132.317,132.807
84,"                    Fish and seafood",104.660,104.751,104.152,108.278,108.061,107.253,107.194,107.388,107.974,108.201,108.570,109.235,109.136,109.446,109.619,108.735,110.072,111.965,114.292,114.207,115.498,116.302,117.313,118.522,119.674,120.833,121.693,121.661,123.459,124.190,124.238,124.185,124.653,124.880,124.981,124.573,124.495,126.349,124.870,124.056,122.109,123.087,123.212,124.287,122.773
85,"                    Milk, dairy products, and eggs",102.421,103.350,103.984,106.907,106.163,104.777,103.672,105.231,105.034,104.973,105.394,106.452,106.067,106.498,106.242,106.224,105.910,105.840,106.229,106.199,107.456,108.140,108.147,109.535,111.007,112.973,114.558,117.986,121.099,122.579,125.229,126.551,126.550,128.707,129.875,132.042,133.274,132.322,129.593,128.566,125.069,123.288,123.092,122.565,122.849
86,"                        Fresh milk",104.679,105.115,105.510,105.646,104.911,103.879,104.418,108.573,108.887,106.950,107.670,110.036,108.408,107.497,106.974,107.827,108.986,109.218,110.463,109.852,111.006,111.995,112.976,114.971,116.268,119.630,121.260,123.531,125.711,126.722,127.433,128.251,128.023,128.654,129.705,129.604,129.045,129.304,127.962,125.459,124.679,124.286,123.580,123.707,125.385
87,"                        Processed dairy products",101.417,102.700,103.203,104.530,105.810,105.228,104.085,105.473,104.768,105.134,105.155,105.709,105.690,105.848,105.135,104.715,104.363,104.264,104.261,104.089,104.889,105.522,105.642,106.264,107.695,109.050,110.530,112.583,115.380,117.273,120.048,121.038,122.195,122.641,123.428,123.828,123.600,124.029,123.648,123.550,122.575,122.013,122.525,122.260,121.738
88,"                        Eggs",102.379,102.659,104.384,120.050,110.483,105.115,101.047,98.713,99.525,100.900,102.314,103.065,103.245,107.122,109.286,109.396,106.579,106.125,106.767,108.482,112.095,112.589,110.518,114.524,116.814,119.334,121.559,134.093,140.858,141.274,147.357,151.608,146.232,161.042,164.789,183.086,198.667,185.450,165.281,162.819,140.343,130.138,127.227,124.013,125.096
89,"                    Fats and oils",99.769,99.496,100.444,101.261,101.096,101.206,100.946,100.801,100.739,100.703,100.847,101.680,101.766,102.459,102.015,103.068,103.736,103.920,104.960,106.255,107.623,108.360,110.088,110.645,112.703,114.521,117.236,118.901,121.297,124.141,126.708,128.971,130.729,133.660,134.102,136.307,136.285,136.769,135.921,135.335,135.637,134.982,134.740,135.021,134.287
90,"                    Fresh fruits and vegetables",101.784,101.421,101.781,102.607,103.239,103.715,104.103,104.432,103.995,104.745,104.273,104.082,104.260,104.632,105.425,106.048,106.340,107.254,106.295,106.809,107.297,107.704,108.351,109.373,109.946,112.273,113.599,113.630,114.135,114.573,114.903,115.223,116.580,115.733,117.143,116.773,115.769,115.541,113.581,113.463,115.041,115.979,116.349,116.132,115.864
91,"                        Fruit (fresh)",97.379,96.533,97.407,98.170,98.418,98.332,98.762,100.242,99.348,100.527,100.087,100.051,100.954,101.805,102.667,104.069,104.141,105.398,103.762,103.985,104.396,104.671,105.977,108.051,109.329,112.638,112.883,112.586,112.862,113.055,113.097,112.560,113.085,111.676,113.058,111.773,112.639,113.056,111.174,110.599,112.285,113.396,113.534,113.223,113.147
92,"                        Vegetables (fresh)",105.963,106.073,105.928,106.829,107.845,108.880,109.219,108.400,108.407,108.731,108.220,107.866,107.325,107.227,107.947,107.828,108.325,108.911,108.585,109.375,109.939,110.480,110.514,110.571,110.520,111.968,114.271,114.585,115.293,115.959,116.570,117.706,119.859,119.555,120.992,121.521,118.709,117.870,115.839,116.154,117.629,118.401,118.982,118.848,118.395
93,"                    Processed fruits and vegetables",101.444,101.013,101.964,103.677,104.210,104.735,104.858,104.811,105.234,104.796,105.534,106.016,105.663,105.189,105.977,105.998,106.095,106.060,106.666,106.825,107.110,108.483,109.372,110.633,111.695,113.229,115.982,115.466,116.965,118.400,120.091,122.070,124.322,125.690,126.578,127.701,127.796,129.277,128.907,126.801,128.119,128.768,129.870,129.587,130.477
94,"                    Sugar and sweets",105.225,104.585,105.263,105.726,106.242,105.528,104.621,105.497,106.213,106.887,106.787,107.276,108.131,107.645,108.093,107.873,108.461,108.300,108.535,108.861,109.211,109.444,110.889,112.172,113.989,115.232,116.750,116.524,117.203,118.508,120.917,122.737,124.907,125.756,125.371,125.894,128.083,128.690,128.404,128.728,129.215,131.497,131.730,132.581,132.997
95,"                    Food products, not elsewhere classified",100.597,101.795,102.022,104.452,104.508,104.560,104.311,104.585,104.096,104.333,104.146,104.822,104.306,104.390,104.156,104.286,103.992,104.003,104.561,105.116,106.817,108.439,110.056,110.637,112.338,113.062,114.974,115.900,117.568,119.358,121.347,122.392,122.799,123.854,123.921,124.685,125.404,125.393,126.476,127.145,127.678,126.429,126.870,127.157,127.959
96,"                Nonalcoholic beverages purchased for off-premises consumption",103.028,103.239,103.983,107.513,107.428,108.107,107.696,107.656,106.970,107.169,106.794,107.808,107.823,107.825,107.702,107.776,107.122,108.250,108.807,109.747,111.027,112.015,112.503,113.617,113.080,114.746,116.108,117.984,119.767,120.900,123.214,124.099,125.094,126.103,127.137,127.721,127.840,129.008,129.358,129.543,130.649,130.514,130.392,130.507,130.321
97,"                    Coffee, tea, and other beverage materials",97.976,98.714,99.328,100.219,99.641,100.102,99.473,99.773,99.602,99.877,99.404,100.531,100.715,100.328,100.353,100.161,100.323,101.143,101.005,101.987,103.005,104.334,104.586,104.531,106.666,108.376,109.310,111.222,112.706,113.627,117.040,116.264,116.865,117.685,118.890,119.036,120.065,120.673,120.643,119.266,119.392,119.570,120.273,119.180,120.459
98,"                    Mineral waters, soft drinks, and vegetable juices",104.247,104.330,105.117,109.322,109.374,110.114,109.754,109.623,108.801,108.974,108.612,109.583,109.538,109.624,109.453,109.588,108.725,109.928,110.661,111.594,112.943,113.851,114.410,115.837,114.651,116.326,117.809,119.687,121.555,122.750,124.802,126.106,127.207,128.271,129.267,129.963,129.854,131.163,131.608,132.186,133.542,133.325,132.992,133.417,132.857
99,"            Alcoholic beverages purchased for off-premises consumption (5)",102.619,103.196,103.689,104.396,104.566,104.385,104.425,104.453,104.658,104.988,105.171,104.870,105.099,105.225,105.399,105.439,105.876,106.271,106.451,106.903,107.343,106.977,106.768,106.522,106.853,108.039,108.292,108.699,108.925,109.409,109.863,110.478,110.497,111.075,111.858,112.306,112.848,112.967,112.686,112.820,113.275,113.155,113.100,113.417,114.076
100,"                Spirits",100.729,100.971,101.099,101.531,101.709,102.281,101.853,102.035,102.881,102.652,102.583,102.665,103.514,104.222,104.081,104.375,104.764,104.924,105.046,105.293,105.914,106.246,105.891,105.829,105.997,106.211,105.593,106.116,106.203,106.314,107.013,107.091,106.272,106.771,107.698,107.600,108.566,108.792,107.816,107.739,107.931,108.379,109.299,109.190,109.436
101,"                Wine",100.766,101.810,102.417,102.091,102.401,102.763,102.779,102.832,102.639,103.651,103.445,103.053,103.144,102.949,102.993,103.856,103.658,103.602,103.760,104.412,104.297,104.036,104.081,102.920,104.084,104.863,105.075,105.460,105.496,105.995,106.130,107.033,107.087,107.397,107.188,106.954,107.526,107.802,107.918,108.099,108.510,107.856,107.824,108.055,108.544
102,"                Beer",104.919,105.319,105.941,107.611,107.696,106.678,107.001,106.918,107.048,107.201,107.824,107.377,107.357,107.393,107.855,107.151,108.090,108.954,109.180,109.600,110.354,109.527,109.216,109.548,109.358,111.383,112.159,112.510,112.952,113.632,114.188,114.892,115.371,116.202,117.656,118.943,119.205,119.135,118.953,119.176,119.823,119.780,119.140,119.771,120.801
103,"            Food produced and consumed on farms (6)",104.697,97.388,98.316,85.264,86.572,91.591,91.898,91.562,95.324,101.110,103.495,98.585,99.567,101.326,102.313,108.304,108.840,109.971,111.161,114.767,117.692,121.337,119.923,122.848,128.267,131.802,138.309,142.158,141.010,142.300,144.258,141.854,146.000,152.565,158.198,161.585,142.509,138.778,138.156,140.068,133.473,135.568,136.186,137.132,137.132
104,"        Clothing and footwear",97.527,97.948,96.829,93.043,90.552,91.935,92.643,93.032,93.071,92.856,93.064,93.294,94.361,93.827,93.747,94.670,95.431,96.122,96.091,96.273,95.842,96.877,97.675,98.482,99.170,99.908,100.212,100.134,100.576,101.223,101.117,101.448,101.369,101.209,101.196,101.339,102.018,102.748,103.077,103.416,103.829,104.104,104.079,104.388,103.776
105,"            Garments",96.566,96.953,96.119,92.022,89.342,90.946,91.462,91.758,91.993,91.426,91.477,91.862,93.191,92.426,92.246,92.918,93.649,94.516,94.649,94.712,93.965,95.247,96.163,96.879,97.685,98.348,98.724,98.590,98.990,99.465,99.362,99.897,99.857,99.925,99.994,100.248,101.159,101.749,102.293,102.558,103.079,103.423,103.613,103.658,102.725
106,"                Women's and girls' clothing (10)",93.702,94.423,93.606,89.777,86.635,87.750,88.050,88.336,88.997,88.892,88.642,88.998,90.343,90.003,89.207,89.803,90.999,92.394,91.858,91.423,89.646,91.003,91.758,92.810,93.510,94.095,94.614,94.599,94.916,95.267,95.516,96.336,96.608,96.882,96.879,96.681,96.969,98.104,98.459,98.580,99.311,99.315,99.473,100.140,98.344
107,"                Men's and boys' clothing (11)",100.114,100.037,99.941,95.524,93.455,95.307,95.732,95.972,95.966,95.016,95.070,95.764,97.341,95.905,96.994,97.422,97.476,97.439,98.582,99.571,100.338,101.325,102.728,103.095,103.541,104.074,104.356,104.225,104.627,105.349,104.665,104.690,104.150,104.246,104.213,105.267,106.761,106.310,107.359,107.904,108.220,109.096,109.127,108.431,109.234
108,"                Children's and infants' clothing (12)",102.395,102.146,98.161,94.667,93.376,97.794,99.693,99.703,96.867,94.192,97.282,96.423,96.357,95.095,94.042,96.493,96.317,97.007,98.292,98.312,99.746,101.808,101.709,100.928,104.643,106.771,106.274,105.057,106.318,106.694,106.252,106.739,106.379,104.315,105.665,106.000,109.949,110.872,110.487,110.571,110.056,110.826,112.294,110.205,108.428
109,"            Other clothing materials and footwear (13 and 17)",100.862,101.386,99.203,96.540,94.712,95.347,96.698,97.424,96.781,97.790,98.554,98.237,98.401,98.671,98.945,100.751,101.624,101.687,101.053,101.665,102.403,102.530,102.898,104.033,104.285,105.296,105.337,105.465,106.063,107.343,107.224,106.803,106.583,105.602,105.289,105.032,104.882,106.111,105.667,106.268,106.297,106.329,105.544,106.779,107.313
110,"                Clothing materials",106.240,109.072,101.361,100.059,102.078,97.367,102.814,118.221,114.196,109.000,109.180,97.777,99.749,102.078,103.842,108.994,109.763,110.276,107.980,105.483,102.422,102.748,103.970,102.236,101.376,103.330,105.659,110.489,112.292,114.374,114.830,114.071,113.738,111.924,104.884,108.631,110.218,104.554,107.524,115.229,114.221,111.992,114.674,115.121,119.157
111,"                Standard clothing issued to military personnel",102.554,102.272,102.272,102.202,102.272,102.202,102.835,102.765,101.498,101.639,101.569,101.569,101.920,101.920,101.991,102.343,102.484,102.765,103.158,103.458,103.619,103.955,104.342,104.555,105.844,106.557,107.310,107.581,108.118,108.429,108.906,109.151,109.546,109.496,109.625,109.633,110.313,109.628,109.656,109.662,110.280,110.470,110.506,110.554,110.954
112,"                Shoes and other footwear",100.485,100.930,99.000,96.450,94.532,95.366,96.476,96.653,96.108,97.340,98.147,98.199,98.291,98.495,98.734,100.470,101.360,101.420,100.830,101.529,102.376,102.499,102.844,104.060,104.335,105.320,105.298,105.306,105.875,107.138,107.001,106.584,106.363,105.398,105.266,104.901,104.707,106.133,105.594,106.003,106.052,106.140,105.267,106.530,106.979
113,"        Gasoline and other energy goods",114.489,110.214,97.897,80.703,77.212,84.301,88.376,91.048,92.372,91.377,90.509,98.582,104.624,111.383,117.826,116.817,116.858,119.733,122.496,127.438,129.439,135.160,140.471,145.259,145.712,152.558,172.660,168.333,174.819,190.966,175.880,161.982,155.678,162.198,159.021,147.622,150.419,151.066,144.250,147.783,139.699,140.720,140.969,155.310,158.953
114,"            Motor vehicle fuels, lubricants, and fluids (59)",114.414,110.386,98.159,80.481,77.139,84.460,88.622,91.392,93.023,91.886,90.733,98.854,104.941,111.471,118.229,117.349,117.236,120.091,122.965,128.360,130.173,135.374,140.790,146.071,145.973,152.640,172.224,167.288,172.596,189.755,174.938,160.777,154.371,159.658,156.207,145.761,148.843,150.129,143.243,147.294,139.331,140.475,140.542,155.068,158.319
115,"                Gasoline and other motor fuel",113.696,109.193,96.771,78.787,75.457,82.987,87.222,90.161,91.853,90.807,89.630,97.924,104.164,110.875,117.885,117.164,117.111,120.102,123.076,128.568,130.531,135.879,141.526,146.937,146.656,153.490,173.848,168.746,174.315,192.090,176.812,162.154,155.408,160.590,156.987,146.165,149.493,150.860,143.713,147.741,139.518,140.840,141.072,156.104,159.543
116,"                Lubricants and fluids",106.415,109.991,105.962,106.691,105.669,105.026,106.241,103.764,104.275,102.151,102.890,104.161,103.874,104.535,105.020,103.689,105.108,106.360,108.084,112.163,111.333,113.659,112.903,113.757,117.032,118.529,117.146,121.424,123.052,126.246,127.266,127.589,129.687,135.398,135.041,135.427,132.942,132.912,133.782,137.320,135.952,131.490,128.898,130.623,129.347
117,"            Fuel oil and other fuels (29)",115.510,107.691,94.518,82.508,77.941,82.824,85.926,87.463,85.353,85.855,88.335,95.869,101.460,110.889,113.544,110.662,112.701,115.818,116.965,115.435,120.074,133.449,137.212,134.229,143.108,152.379,180.360,185.674,211.924,210.298,190.882,181.453,176.960,204.374,206.493,177.991,175.683,164.568,159.143,153.716,143.751,142.769,145.991,157.004,167.240
118,"                Fuel oil",120.778,111.245,95.090,80.575,74.898,80.389,84.037,85.916,83.371,83.922,86.725,95.607,100.798,110.740,114.252,110.595,112.965,116.191,116.894,114.441,118.897,133.550,138.169,134.851,147.672,158.976,194.382,199.668,233.447,230.672,205.210,193.146,187.941,225.075,228.931,190.822,188.528,173.645,166.780,159.275,146.978,146.352,150.751,164.465,178.434
119,"                Other fuels",100.227,99.471,97.929,96.491,97.287,98.880,99.333,99.262,99.255,99.528,100.256,101.256,108.120,114.813,113.201,113.109,113.458,116.072,119.290,121.721,126.853,133.973,134.919,135.658,132.762,136.752,140.555,142.972,145.254,146.155,145.247,144.758,143.225,142.363,140.118,139.368,136.631,137.347,136.639,138.028,136.327,133.733,133.194,135.160,133.314
120,"        Other nondurable goods",101.828,101.680,101.699,101.808,101.766,101.919,102.345,102.422,101.923,101.630,101.829,101.679,102.136,101.942,102.022,102.718,102.557,102.286,102.605,102.639,102.993,103.513,103.772,104.052,104.713,105.704,106.020,106.370,106.689,107.450,108.078,108.911,108.970,109.344,109.491,109.734,110.418,110.815,111.602,111.704,112.277,112.269,111.922,112.247,112.240
121,"            Pharmaceutical and other medical products (40 and 41)",102.715,102.251,102.111,102.012,102.030,102.028,102.044,102.308,101.651,101.036,100.758,100.540,100.407,99.659,99.718,100.299,100.176,99.776,99.910,99.749,100.051,100.604,100.742,100.790,101.781,102.149,102.268,102.315,102.389,102.693,103.208,103.490,103.360,103.341,103.372,103.397,104.949,105.060,105.490,105.882,106.278,106.424,106.801,107.354,106.843
122,"                Pharmaceutical products",102.724,102.258,102.119,102.026,102.029,102.028,102.039,102.321,101.679,101.075,100.859,100.641,100.464,99.700,99.766,100.361,100.221,99.823,99.957,99.782,100.076,100.632,100.779,100.821,101.807,102.187,102.311,102.353,102.403,102.702,103.214,103.495,103.351,103.339,103.348,103.344,104.926,105.034,105.454,105.838,106.206,106.354,106.741,107.301,106.777
123,"                    Prescription drugs",103.571,103.069,102.749,102.726,102.641,102.667,102.685,102.820,101.995,101.549,101.264,101.086,101.123,100.314,100.341,100.823,100.484,100.050,100.068,100.025,100.367,100.820,100.945,101.087,102.395,102.693,102.525,102.574,102.424,102.512,102.831,103.197,103.121,103.011,102.853,102.944,105.101,105.141,105.288,105.564,105.644,105.685,105.699,106.109,105.384
124,"                    Nonprescription drugs",98.603,98.352,99.122,98.666,99.077,98.964,98.976,99.935,100.143,98.800,98.893,98.482,97.365,96.790,97.010,98.068,98.759,98.506,99.119,98.385,98.469,99.453,99.691,99.314,98.973,99.692,101.028,101.044,101.932,103.125,104.461,104.379,103.943,104.356,105.096,104.668,103.758,104.159,105.758,106.613,108.260,108.887,110.982,112.245,112.673
125,"                Other medical products",102.029,101.743,101.515,100.857,102.327,102.256,102.611,101.401,99.395,97.998,92.815,92.604,95.800,96.182,95.777,95.260,96.404,95.851,95.971,96.838,97.768,98.032,97.598,98.100,99.384,98.898,98.684,99.005,100.962,101.551,102.340,102.691,103.656,103.002,104.735,107.109,106.304,106.557,107.824,108.817,111.348,111.393,111.020,110.914,111.501
126,"            Recreational items (parts of 80, 92, and 93)",93.028,92.345,92.358,92.029,91.683,91.298,91.537,91.698,91.875,91.803,91.794,92.132,92.353,92.460,92.772,93.731,93.446,92.900,93.572,93.886,93.395,93.754,94.469,94.868,95.213,96.160,96.963,96.921,97.398,98.003,98.657,99.709,100.232,100.551,100.345,100.901,100.461,101.368,102.358,102.201,102.145,101.957,100.165,100.625,101.097
127,"                Games, toys, and hobbies",80.348,79.342,78.872,78.142,77.689,77.380,77.248,77.090,77.817,78.046,77.710,77.538,77.136,77.208,77.622,79.473,78.869,77.938,78.145,78.397,77.487,77.737,78.631,78.958,78.754,79.294,79.218,79.170,79.256,79.425,80.270,80.587,80.735,80.166,79.063,79.962,78.990,80.230,80.775,80.394,80.582,80.262,77.903,78.284,77.863
128,"                Pets and related products",104.280,104.769,104.152,102.903,102.731,101.750,101.877,103.174,101.932,101.096,101.964,102.522,102.545,102.614,102.713,103.183,103.157,102.893,104.370,104.298,104.782,104.801,104.858,105.324,106.301,107.951,109.776,110.622,111.766,112.914,113.612,115.424,116.443,117.947,118.478,118.647,118.934,120.188,121.122,122.404,123.615,123.022,122.507,121.267,122.036
129,"                Flowers, seeds, and potted plants",99.868,98.079,100.298,102.757,102.227,102.665,103.986,102.917,104.095,104.516,103.761,105.409,107.627,107.402,107.858,107.561,107.629,107.608,107.926,109.047,107.886,109.090,110.450,110.882,111.995,112.777,114.129,112.583,112.829,113.683,113.767,115.195,115.854,116.571,117.572,117.785,117.635,117.194,119.281,117.541,114.982,115.724,113.639,116.771,119.134
130,"                Film and photographic supplies",105.287,105.315,105.301,99.327,109.051,110.884,110.526,109.797,108.970,114.202,114.721,93.713,92.224,113.264,109.262,94.709,95.885,95.885,99.643,99.643,103.851,104.372,105.528,107.256,87.593,87.163,87.209,88.803,94.440,93.517,92.052,103.241,103.241,103.726,104.237,105.654,105.339,103.584,104.653,104.442,106.255,106.100,107.978,107.628,106.254
131,"            Household supplies (parts of 32 and 36)",101.347,102.037,101.756,103.679,103.907,105.059,106.841,106.118,104.380,103.580,105.073,104.092,104.872,104.861,104.331,105.352,105.583,105.947,105.936,105.058,107.637,107.306,107.149,108.525,108.769,110.069,110.917,111.671,112.044,113.158,114.407,114.975,115.350,116.624,117.848,118.147,118.354,118.050,119.184,119.024,119.148,118.402,118.059,118.598,118.131
132,"                Household cleaning products",102.314,101.617,102.729,103.695,104.405,105.183,107.114,106.625,106.592,107.125,107.280,108.268,108.719,108.124,106.513,106.935,107.374,106.542,107.434,108.260,107.787,108.345,108.395,110.140,112.263,114.407,115.757,117.691,118.025,118.612,119.207,119.636,119.653,120.826,121.055,120.895,122.368,123.222,124.510,124.518,125.068,125.434,125.819,126.034,126.182
133,"                Household paper products",104.936,105.219,105.377,110.165,110.391,110.598,114.680,113.528,109.488,109.359,113.771,113.913,114.519,114.361,113.700,113.557,114.251,114.491,115.198,113.832,115.332,116.449,116.698,117.528,118.537,120.530,122.097,122.680,122.588,125.263,129.121,129.863,129.681,130.240,133.108,135.022,133.815,133.490,135.351,137.286,137.772,138.358,138.736,138.493,138.162
134,"                Household linens",97.103,99.286,97.812,97.022,96.642,99.790,99.661,98.660,97.724,95.064,95.165,92.785,94.126,95.465,95.510,97.418,97.256,98.446,96.878,95.471,101.293,98.903,98.109,100.019,98.160,98.608,98.926,98.887,98.980,99.020,98.687,99.259,99.882,101.963,102.931,102.269,102.112,101.018,101.837,99.580,99.520,97.168,95.926,97.636,96.333
135,"                Sewing items",106.243,109.074,101.363,100.061,102.080,97.369,102.816,118.224,114.199,109.002,109.182,97.779,99.751,102.080,103.844,108.996,109.765,110.278,107.983,105.485,102.424,102.750,103.972,102.238,101.378,103.332,105.662,110.491,112.294,114.376,114.832,114.074,113.741,111.926,104.886,108.633,110.220,104.556,107.527,115.232,114.223,111.994,114.676,115.123,119.160
136,"                Miscellaneous household products",101.417,101.563,101.236,104.321,105.723,104.841,105.228,105.065,104.232,105.323,105.689,103.183,103.027,99.761,99.605,101.621,101.447,101.720,103.479,102.635,103.435,104.187,104.570,105.057,106.884,107.592,107.301,108.743,111.333,112.893,114.025,114.445,116.175,116.848,117.020,117.059,119.779,120.590,120.372,121.610,120.709,120.617,120.302,118.925,119.893
137,"            Personal care products (part of 118)",98.997,100.088,99.904,99.811,99.548,99.019,99.586,99.701,99.532,99.347,99.284,98.660,99.213,99.476,99.341,99.570,99.315,99.048,99.089,99.489,99.320,99.565,99.193,99.038,99.852,100.560,101.623,102.184,102.457,103.316,104.437,105.832,106.218,106.734,107.030,107.078,107.231,107.800,108.800,109.439,110.647,110.887,111.385,111.744,112.183
138,"                Hair, dental, shaving, and miscellaneous personal care products except electrical products",100.640,101.837,101.494,101.575,101.560,101.065,101.641,101.871,102.074,101.633,101.247,100.429,100.865,101.110,101.046,101.321,101.566,101.187,101.854,101.734,101.412,101.935,101.771,101.764,102.887,103.351,104.489,105.774,106.009,107.278,108.638,109.494,109.867,110.699,111.273,111.838,111.464,112.207,113.615,114.486,116.152,116.409,116.861,117.458,117.806
139,"                Cosmetic / perfumes / bath / nail preparations and implements",96.093,97.015,97.169,96.785,96.037,95.435,95.942,95.829,95.009,95.279,95.786,95.502,96.251,96.542,96.280,96.431,95.326,95.245,94.248,95.504,95.592,95.372,94.660,94.267,94.574,95.683,96.620,95.990,96.321,96.510,97.248,99.509,99.916,99.920,99.766,98.988,99.986,100.285,100.640,100.902,101.384,101.592,102.158,102.148,102.725
140,"                Electric appliances for personal care",100.641,101.837,101.494,101.575,101.560,101.065,101.642,101.871,102.074,101.634,101.248,100.430,100.866,101.110,101.046,101.321,101.566,101.187,101.855,101.734,101.413,101.936,101.771,101.765,102.888,103.352,104.489,105.774,106.009,107.279,108.638,109.494,109.867,110.699,111.274,111.839,111.464,112.207,113.615,114.486,116.152,116.409,116.861,117.458,117.806
