"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars"
"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars"
"Last Revised on: October 27, 2023 - Next Release Date November 30, 2023"
88,"                        Eggs",12863,12876,15711,12029,13312,13826,14427,14412,14310,13996,13904,13730,14081,13420,13375,13457,13774,13884,13790,13910,13510,13585,13851,13451,13334,13048,12922,11811,11364,11431,10990,10769,11260,10290,10102,9049,8336,8969,9992,10160,11805,12718,13100,13452,13386
89,"                    Fats and oils",21594,21788,26231,24052,24897,24628,24806,24494,24475,24333,24512,24254,24739,24127,24942,24778,24416,24665,24057,24545,24320,24504,24235,24198,24247,23729,23378,23242,23019,22655,22358,22116,22026,21631,21562,21231,21252,21293,21320,21509,21555,21672,21931,21894,22142
90,"                    Fresh fruits and vegetables",94125,94606,116476,102054,103090,100871,100922,98801,99819,98678,100217,100376,102836,102173,103293,103810,103983,104394,105220,107606,107510,108121,107667,107156,107954,105290,104868,105414,106036,106415,106454,107009,106599,108123,107254,107195,107991,108762,110096,110398,109133,108223,108557,108818,109488
91,"                        Fruit (fresh)",46770,47249,57853,50706,51407,50575,50567,48925,49664,48870,49624,49627,50471,49902,50403,50268,50455,50479,51218,52520,52505,52866,52310,51548,51600,49885,50161,50564,50962,51252,51402,52062,52231,53256,52819,53229,52755,52832,53464,53833,53146,52612,52876,53048,53287
92,"                        Vegetables (fresh)",47439,47462,58724,51438,51790,50425,50481,49950,50249,49883,50669,50820,52413,52305,52922,53559,53548,53929,54029,55120,55039,55291,55376,55608,56349,55399,54702,54846,55072,55162,55054,54961,54402,54918,54486,54049,55262,55943,56644,56587,56006,55626,55700,55791,56218
93,"                    Processed fruits and vegetables",34293,34811,41909,36768,37617,37429,37894,37128,37132,37250,37118,36808,38054,37698,38326,38749,38477,38689,38397,39252,39282,39246,38910,38604,38858,38227,37709,38167,38011,37913,37536,37324,36862,36681,36566,36139,36170,35912,35654,36380,36102,35988,35898,36040,35913
94,"                    Sugar and sweets",54043,54537,60699,53725,55601,55971,56768,55515,55946,55548,55858,56171,58196,57053,59425,60296,59561,59963,59984,60773,60567,61297,60796,60432,59790,59192,58968,59747,59817,59746,58695,58183,57805,57451,58080,57696,56979,56960,56313,56567,56579,55704,55940,55677,55756
95,"                    Food products, not elsewhere classified",176703,175670,207888,183995,190116,189071,190824,187416,189115,188035,189575,188548,195095,191302,198103,199417,198534,200214,197785,201813,199078,198795,196605,196369,196268,194407,192935,193114,192083,190818,188649,188416,189510,188557,189063,187705,187035,187985,184777,184735,184670,186719,187565,187356,187095
96,"                Nonalcoholic beverages purchased for off-premises consumption",103007,103495,116444,97385,100857,101165,103471,102181,103843,104330,104579,103862,108303,106661,111278,112804,112896,112303,112476,112999,111662,112757,112714,112066,113447,111906,112213,111337,110451,110606,108681,108551,108783,108071,107491,107046,107293,107064,105238,105660,105060,105605,105855,106641,107078
97,"                    Coffee, tea, and other beverage materials",20294,20278,22853,19595,20399,20494,21010,20679,20912,20985,21062,20880,21727,21483,22373,22732,22579,22515,22694,22777,22550,22677,22716,22824,22539,22209,22341,22141,22002,22063,21448,21718,21827,21711,21551,21530,21415,21454,21152,21512,21548,21602,21507,21883,21709
98,"                    Mineral waters, soft drinks, and vegetable juices",82741,83240,93618,77846,80525,80742,82538,81571,82993,83404,83579,83041,86634,85243,88969,90141,90373,89849,89855,90292,89186,90147,90069,89333,90954,89740,89920,89242,88497,88593,87266,86886,87015,86421,85997,85579,85928,85666,84146,84233,83613,84099,84429,84861,85446
99,"            Alcoholic beverages purchased for off-premises consumption (5)",162411,162198,188594,174013,184998,185348,186701,187129,186081,183639,184319,183763,189706,187032,192153,192304,189734,190981,186146,189717,189398,191571,193800,194009,195430,194803,194387,194260,194447,195349,194891,194964,196518,197028,195045,193361,195283,194074,192961,194833,195280,194877,196227,195120,195064
100,"                Spirits",39643,39728,45880,42834,46222,46116,46659,47007,46397,45924,46152,45629,47150,46241,47636,47533,46816,47126,45663,46487,46257,46379,47052,46878,47122,47679,47754,47471,47497,47871,47592,47931,48659,48871,48227,47991,48611,47978,47952,48675,48991,48571,48429,48201,48363
101,"                Wine",52116,51784,60610,56393,59780,59488,59867,59933,59821,58592,59034,58758,60781,60121,61726,61315,60824,61417,59811,60838,61009,61634,62159,62747,62684,62732,62574,62447,62672,62918,62983,62925,63394,63710,63651,63496,64138,63584,63017,63604,63798,63986,64416,64042,64100
102,"                Beer",70679,70709,82128,74850,79091,79811,80249,80271,79938,79186,79206,79429,81837,80731,82856,83497,82145,82497,80716,82429,82177,83584,84608,84421,85626,84433,84108,84372,84317,84605,84364,84170,84550,84550,83303,82063,82740,82672,82154,82740,82701,82530,83549,83045,82793
103,"            Food produced and consumed on farms (6)",506,551,554,647,646,619,625,635,618,590,584,621,622,619,619,591,593,591,589,574,563,549,558,547,525,512,489,476,480,476,469,477,463,442,425,415,469,481,483,477,501,495,495,495,498
104,"        Clothing and footwear",424427,421647,309731,226494,323464,413059,413321,410131,444768,437750,424148,435535,453754,431455,502497,496991,494717,507567,492314,494221,499392,497725,501077,490358,487659,487861,497060,500239,498171,493512,494398,499166,504639,503049,497694,500182,510415,502728,492615,492908,493406,491807,500059,499801,502356
105,"            Garments",330175,327930,242709,181627,251134,313435,319467,321862,343751,339732,331089,337833,349437,337961,389602,386843,385559,395723,386179,388730,394127,391746,393508,384273,383614,384147,391075,393467,391574,388470,389855,392227,396089,393904,389300,391070,398406,394342,385273,385470,385087,383194,389081,389994,393493
106,"                Women's and girls' clothing (10)",196875,195095,141782,106936,148355,186885,192998,196051,208066,204608,200584,204417,210788,203405,234246,233205,231260,237679,233166,235670,242174,240166,241210,234299,235458,235371,238451,239220,238051,236294,236501,237384,238605,236777,234388,236234,242078,238816,233624,233903,233266,232836,236811,235986,240220
107,"                Men's and boys' clothing (11)",112210,112109,83300,61426,85624,106217,106789,106560,114178,113558,110335,112608,116306,112984,129934,129205,129686,133332,129371,129007,128446,128428,128734,126410,125551,125922,129112,130509,129959,128800,130123,131270,133540,132786,131195,131164,133265,132797,129419,129098,129009,127872,129825,130938,129974
108,"                Children's and infants' clothing (12)",21290,20900,17590,13283,17196,20514,20080,19789,21957,21940,20619,21244,22747,21929,25826,24867,24962,25084,24075,24566,24332,23923,24342,24207,23401,23611,24171,24340,24163,23983,23786,24083,24375,24728,24130,24146,23683,23282,22791,23038,23339,23076,23083,23582,24000
109,"            Other clothing materials and footwear (13 and 17)",94287,93768,67160,45161,72361,99311,93819,88496,100970,98043,93209,97710,104181,93694,112864,110222,109267,111969,106420,105851,105729,106355,107886,106340,104395,104087,106346,107127,106931,105410,104959,107262,108849,109390,108617,109328,112204,108655,107564,107657,108512,108786,111141,109996,109106
110,"                Clothing materials",2555,2579,2241,1795,2815,3290,3224,2741,2798,2846,2880,3193,3201,2694,2890,2807,2655,2738,2624,2778,2806,2835,2915,2859,2817,2819,2758,2726,2666,2527,2635,2681,2746,2770,2942,2850,2830,2975,2861,2588,2721,2834,2763,2692,2609
111,"                Standard clothing issued to military personnel",433,432,430,428,426,424,420,418,422,420,418,417,414,412,410,407,404,401,396,392,389,384,379,375,367,361,356,353,349,347,345,344,344,345,346,348,348,353,356,359,361,364,367,371,374
112,"                Shoes and other footwear",91307,90757,64459,42897,69069,95560,90129,85328,97800,94792,89899,94081,100559,90590,109590,107032,106242,108862,103428,102699,102552,103155,104612,103126,101231,100929,103253,104071,103941,102568,102003,104264,105785,106300,105347,106150,109050,105344,104364,104744,105456,105607,108039,106964,106160
113,"        Gasoline and other energy goods",310564,307965,271043,208706,250109,277427,283557,285434,297137,286181,276057,275912,283076,282056,298035,305645,310022,325801,324395,318636,321311,321593,321250,321856,303815,315709,315017,312282,314572,312592,302254,311552,314201,313302,309083,309343,305368,314093,319684,320311,316781,322388,317928,316314,306470
114,"            Motor vehicle fuels, lubricants, and fluids (59)",292107,288588,250822,185998,225546,254704,260411,262323,272308,263672,255460,254555,261373,258848,277181,284722,289153,304084,303062,297678,300338,301413,301404,303514,283171,295234,297661,294615,297795,295439,285238,293101,296271,296301,295043,292543,290264,298150,302751,302839,298997,303908,300340,298674,290030
115,"                Gasoline and other motor fuel",282931,279659,243161,180343,218765,247112,252554,254339,263912,255427,247262,246217,252570,250030,267662,274843,279084,293795,292681,287435,289966,290959,290909,292990,273312,285006,287442,284555,287660,285448,275576,283207,286309,286361,285043,282621,280296,287979,292539,292643,288988,293812,290360,288719,280375
116,"                Lubricants and fluids",9124,8885,7636,5645,6794,7625,7873,7991,8392,8231,8163,8292,8756,8780,9489,9864,10061,10246,10357,10229,10367,10462,10517,10539,9889,10251,10209,10030,10094,9924,9605,9828,9888,9864,9944,9868,9927,10119,10148,10131,9942,10024,9906,9883,9582
117,"            Fuel oil and other fuels (29)",18514,19414,20276,22633,24547,22733,23103,23039,24793,22421,20497,21277,21617,23129,20729,20774,20701,21534,21141,20777,20787,19977,19627,18008,20408,20214,17234,17571,16870,17187,16999,18319,17851,17048,14713,16857,15423,16224,17151,17645,17929,18616,17745,17793,16615
118,"                Fuel oil",14467,15383,16504,18966,20896,19156,19321,19185,20762,18762,17071,17433,17759,18884,16782,16921,16805,17463,17213,17049,17067,16212,15844,14613,16202,15909,13122,13355,12486,12765,12893,14044,13727,12651,10849,12854,11746,12563,13370,13904,14311,14817,14032,13876,12725
119,"                Other fuels",4071,4016,3740,3695,3752,3631,3811,3871,4065,3687,3442,3837,3860,4247,3950,3858,3902,4077,3934,3739,3731,3770,3785,3388,4204,4314,4233,4350,4680,4699,4248,4370,4201,4664,4134,4104,3780,3704,3806,3742,3598,3782,3704,3938,3972
120,"        Other nondurable goods",1171037,1182986,1233931,1153335,1223215,1249498,1261758,1264664,1280008,1283166,1282068,1292676,1285877,1257654,1328110,1327116,1307999,1334322,1314670,1335025,1335320,1346800,1349737,1345364,1361165,1345149,1350845,1358359,1359384,1358827,1358598,1357332,1369397,1368516,1365979,1368004,1379253,1383359,1369461,1380319,1381586,1384228,1398792,1399446,1415976
121,"            Pharmaceutical and other medical products (40 and 41)",491178,502732,530999,487586,498180,504361,514471,516708,524376,528526,528189,536715,511379,506486,526701,528950,526516,536182,534359,539276,540374,542394,544028,546683,548745,545266,547340,551582,554883,558320,558417,560428,565861,572166,575383,575457,573556,580214,580948,585760,589568,589803,590644,594241,606185
122,"                Pharmaceutical products",485570,497021,525753,482855,493019,498807,508362,510474,518142,522033,521381,529838,504651,499994,519649,521867,519648,529085,527335,532182,533396,535263,536807,539571,541538,538013,539983,544212,547620,551034,551091,552937,558475,564699,568026,568271,566079,572618,573589,578313,582284,582477,583173,586760,598689
123,"                    Prescription drugs",403405,413820,436878,398628,404912,408680,415611,418709,426137,428252,427757,435320,406870,404380,417602,420384,420774,427722,428289,429796,431254,432654,433661,436312,435591,433864,436132,439570,443286,446927,447373,448196,452575,459230,463378,463583,458393,464324,467822,472166,476908,477191,478911,483478,495159
124,"                    Nonprescription drugs",82192,83170,88873,84329,88289,90337,92983,91941,92152,93954,93793,94669,98168,95943,102475,101876,99210,101714,99369,102744,102491,102961,103501,103605,106351,104512,104197,104990,104675,104452,104070,105086,106249,105840,105045,105084,108072,108677,106143,106539,105802,105718,104727,103825,104191
125,"                Other medical products",5609,5710,5240,4725,5157,5551,6107,6234,6232,6496,6829,6893,6755,6512,7086,7117,6894,7127,7052,7122,7003,7159,7251,7138,7235,7283,7389,7400,7290,7312,7352,7520,7415,7495,7386,7219,7504,7623,7391,7478,7323,7363,7503,7515,7537
126,"            Recreational items (parts of 80, 92, and 93)",219062,221398,226937,212925,244231,256395,257595,259575,261499,260097,262786,262762,271899,262059,285105,282832,274220,286223,278684,285158,288062,292981,291251,287667,296547,292854,293924,298488,296406,297031,296403,295082,297416,296117,296018,299038,306433,303198,299140,301067,300998,302815,311016,307974,310978
127,"                Games, toys, and hobbies",102117,104274,102997,98995,119347,127909,127871,129346,127607,127106,129391,128201,136044,130064,142654,137542,135163,140767,136128,139252,141505,143971,142070,140320,146638,146635,147988,150219,149734,149901,150352,149478,151520,152311,152384,149816,155717,152830,150679,153334,154435,156312,162113,160442,162851
128,"                Pets and related products",72629,72756,78576,74065,81824,85352,85114,84716,86661,87547,87009,86994,90878,87188,94838,94372,91688,94487,92182,94614,94094,96348,96204,95600,96616,94632,93991,94400,93501,94345,93924,92911,93458,90943,89758,90953,92598,91747,90643,90408,89445,90636,91594,91696,92798
129,"                Flowers, seeds, and potted plants",45203,45519,45585,40576,45380,46186,47479,48519,49611,47910,49106,49794,48214,47817,51162,53223,50089,53685,52825,53808,55253,55512,55569,54337,56216,54963,55516,57473,56980,56551,56068,56673,56709,57594,58716,61836,62473,62492,61602,61693,61895,60914,63127,61497,61317
130,"                Film and photographic supplies",856,854,830,788,792,855,901,920,917,898,890,1083,1157,905,1037,1198,1169,1211,1124,1146,1089,1132,1079,1058,1345,1343,1381,1375,1287,1298,1339,1194,1206,1195,1133,1130,1180,1207,1190,1203,1198,1207,1195,1200,1220
131,"            Household supplies (parts of 32 and 36)",139764,139622,149967,133747,146324,148646,146539,146049,150119,149810,147042,148398,154145,147850,159391,158201,154938,154912,152856,157189,153817,156615,157788,155784,157646,155836,156201,156645,157201,156337,155243,155580,156541,154516,152264,151956,154426,154740,150799,151999,152815,153849,155824,154787,156360
132,"                Household cleaning products",30551,31063,35216,32216,33805,33620,32911,32501,32624,32142,31981,31476,32770,31662,34197,34175,33297,33204,32727,33019,33264,33599,33856,33472,33111,32563,32604,32363,32572,32588,32532,32676,32911,32649,32564,32586,32520,32399,31478,31661,31714,31583,31820,31764,31870
133,"                Household paper products",46377,46614,54066,46904,48634,48545,46725,46035,47971,47486,45436,45076,46873,45206,47631,47916,46751,46236,45927,47297,46757,46860,46932,46848,46742,46100,45946,46263,46822,46269,44995,45058,45540,45373,44637,43804,44677,44933,43616,43313,43375,43219,43512,43594,43932
134,"                Household linens",47612,46603,45184,40939,48772,50368,50826,51691,53260,54126,53775,55523,57738,54243,59333,58015,57324,57651,57069,59331,56042,58524,59221,57762,60310,59795,60058,60611,60813,60734,61241,61244,61544,59782,58508,59268,61048,61344,59767,61483,61940,63447,64910,63524,64823
135,"                Sewing items",1027,1037,899,718,1131,1324,1296,1102,1125,1145,1158,1283,1288,1085,1165,1130,1069,1103,1057,1118,1130,1142,1173,1150,1134,1136,1111,1098,1074,1018,1061,1080,1106,1115,1185,1147,1140,1198,1152,1042,1095,1141,1112,1083,1050
136,"                Miscellaneous household products",14193,14218,14141,12562,13917,14798,14939,14999,15407,15277,15172,15749,16210,16240,17892,17658,17234,17531,16849,17282,17277,17316,17492,17329,17370,17289,17577,17443,17005,16858,16763,16859,16744,16697,16406,16393,16411,16257,16162,16165,16413,16474,16686,16776,16810
137,"            Personal care products (part of 118)",142954,142180,145895,134095,145617,150757,154231,153740,154905,155405,155449,157548,161898,155940,168098,167944,166021,169707,167247,170363,170382,172717,174477,174272,176213,174541,174162,174696,175359,175058,174512,174099,174728,173642,172878,172832,176327,176725,172731,173757,172861,172775,174217,173757,174332
138,"                Hair, dental, shaving, and miscellaneous personal care products except electrical products",82547,81807,89829,84484,88441,89152,89748,88918,89025,89342,89931,90984,93624,90240,95940,96089,94207,95817,93964,96467,96721,97654,98471,98513,99310,98393,98113,97874,98422,98141,97609,97620,98157,97393,96942,96303,98052,98092,95830,96163,95458,95515,96227,95808,96218
139,"                Cosmetic / perfumes / bath / nail preparations and implements",52629,52644,48116,42023,48636,52756,55627,55925,56854,56973,56430,57343,58656,56475,62123,61816,62004,63796,63627,63894,63557,64825,65757,65589,66530,65912,65835,66731,66813,66944,66990,66520,66552,66390,66264,66875,68387,68840,67395,68132,68029,67872,68542,68580,68690
140,"                Electric appliances for personal care",7821,7783,7727,7266,8333,8765,8873,8945,9108,9164,9127,9268,9656,9261,10131,10123,9941,10253,9865,10153,10235,10397,10427,10344,10564,10427,10411,10348,10368,10240,10205,10220,10261,10123,9951,10001,10260,10196,9912,9911,9851,9850,9927,9874,9915
141,"            Tobacco (127)",105173,103192,102954,105281,106819,108592,107506,106087,105416,105232,105173,103679,104244,104995,104629,105331,102893,101684,100360,99960,99630,98343,97796,96660,96217,96041,95557,94866,93578,92724,92353,91890,92591,91218,89463,88964,88969,88632,87220,86918,86133,85627,85137,84873,85135
142,"            Magazines, newspapers, and stationery (part of 90)",64078,65274,68867,70018,75030,75166,76556,77994,79057,78846,78439,79133,79014,76544,82276,81383,80519,83994,79865,82308,82638,83684,84191,84218,86575,81797,84615,83758,83728,81744,83648,82380,84196,83429,83404,83902,84484,85042,84139,86173,84904,85156,88285,89983,89918
143,"                Newspapers and periodicals",41576,42694,45243,48826,52298,51816,52314,53030,53746,54171,54192,54613,53932,52135,56115,55380,54893,57999,54722,56850,57081,58166,58893,59215,61407,57219,60054,59035,59176,57069,58461,57204,59092,59100,59830,60731,61171,61668,60726,62562,61368,61591,64250,65247,65381
144,"                Stationery and miscellaneous printed materials",22396,22434,23445,20764,22272,22931,23867,24623,24963,24238,23773,24049,24692,24046,25758,25621,25231,25491,24711,24967,25065,24984,24729,24410,24521,24023,23935,24121,23942,24129,24624,24662,24512,23704,22935,22539,22680,22742,22783,22971,22901,22928,23378,24066,23867
145,"            Net expenditures abroad by U.S. residents (131)",10974,10921,10767,10521,10209,9838,9398,9300,9517,10047,10162,9875,9185,8856,8882,9257,9414,9364,9099,8999,9056,9282,9365,9309,9112,9018,9028,9120,9244,9388,9508,9625,9739,9853,9724,9365,8972,8793,8815,9049,9199,9275,9158,9087,9050
146,"                Expenditures abroad by U.S. residents",12535,12405,12167,11821,11501,11217,10975,10888,10946,11145,11148,10956,10578,10354,10278,10346,10371,10356,10300,10305,10372,10501,10519,10429,10233,10176,10252,10466,10596,10638,10592,10592,10640,10736,10624,10319,10034,9874,9830,9899,9945,9967,9889,9837,9812
147,"                    Government employees' expenditures abroad",10977,10938,10904,10875,10743,10515,10203,10075,10118,10329,10337,10146,9763,9539,9467,9545,9555,9498,9376,9342,9395,9536,9556,9455,9238,9159,9213,9404,9511,9530,9460,9446,9489,9589,9493,9212,8912,8743,8697,8768,8814,8838,8764,8716,8691
148,"                    Private employees' expenditures abroad",1559,1467,1264,948,761,704,774,815,830,819,813,812,817,817,812,803,819,860,925,965,978,966,965,975,997,1018,1040,1062,1085,1109,1133,1147,1152,1147,1132,1108,1122,1130,1134,1132,1131,1130,1125,1122,1121
149,"                Less: Personal remittances in kind to nonresidents",1562,1484,1400,1300,1292,1379,1577,1589,1429,1098,986,1081,1393,1498,1396,1089,958,992,1200,1307,1315,1218,1154,1120,1121,1158,1224,1346,1351,1251,1083,967,901,883,901,954,1062,1081,1015,851,746,692,732,750,762
150,Services,9611389,9584338,8745159,7828320,8227859,8663938,8780204,8883972,8988944,9041099,9026806,9028724,9100792,9079124,9254795,9350971,9420787,9516971,9599775,9648237,9675426,9708309,9726237,9719251,9689971,9736464,9772668,9794396,9809500,9828614,9843360,9887619,9903610,9912857,9917560,9936341,9989744,9993264,10013754,10007332,10016040,10045932,10092767,10105122,10137170
151,"    Household consumption expenditures (for services)",9196670,9162939,8188555,7213840,7742501,8250468,8358927,8440185,8533019,8598260,8596231,8599042,8678691,8659653,8843900,8949625,9029907,9126306,9204333,9250231,9274854,9302354,9313949,9314762,9274845,9315294,9354183,9370155,9380189,9397004,9415819,9460904,9471390,9489710,9503294,9524620,9582101,9592463,9616571,9608569,9614785,9645308,9692370,9703019,9736063
152,"        Housing and utilities",2403124,2423707,2425251,2446484,2449886,2454170,2467775,2463734,2468322,2476059,2471606,2499238,2500316,2519367,2509746,2507346,2517603,2527901,2522586,2537859,2534094,2526586,2531601,2521750,2559827,2543641,2540131,2555286,2548193,2544699,2549205,2544206,2540095,2547850,2556415,2559894,2535731,2539355,2562383,2551998,2549788,2548154,2570837,2571870,2574410
153,"            Housing",2084161,2088846,2093640,2098302,2103625,2109244,2115241,2121360,2127915,2134630,2141317,2148376,2155646,2162179,2168294,2173817,2178618,2182757,2186247,2189071,2191098,2192676,2193646,2193934,2193468,2193273,2193204,2193398,2193862,2194453,2195258,2196201,2197361,2198651,2200266,2201975,2203899,2205952,2207938,2210157,2212440,2214717,2216816,2219007,2221271
154,"                Rental of tenant-occupied nonfarm housing (20)",475326,474727,474434,474435,474753,475401,476415,477730,479407,481394,483652,486269,489217,491801,494083,496022,497604,498832,499726,500261,500406,500228,499707,498826,497575,496469,495484,494650,493971,493415,492994,492702,492562,492554,492717,493001,493430,493894,494343,494656,494983,495307,495591,495895,496215
155,"                    Tenant-occupied mobile homes",10091,9997,9916,9848,9794,9754,9745,9749,9768,9801,9849,9911,9988,10053,10108,10150,10181,10199,10206,10201,10184,10155,10114,10061,9997,9938,9886,9839,9799,9765,9737,9715,9698,9688,9683,9685,9693,9701,9708,9716,9724,9732,9740,9748,9756
156,"                    Tenant-occupied stationary homes and landlord durables",465235,464730,464518,464588,464959,465647,466670,467981,469639,471593,473803,476358,479228,481748,483975,485872,487424,488633,489520,490060,490223,490073,489593,488765,487578,486531,485598,484811,484171,483649,483257,482988,482864,482866,483034,483316,483737,484193,484635,484940,485259,485576,485851,486147,486459
157,"                        Tenant-occupied stationary homes",---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
158,"                        Tenant landlord durables",---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
159,"                        Tenant-occupied, including landlord durables",465235,464730,464518,464588,464959,465647,466670,467981,469639,471593,473803,476358,479228,481748,483975,485872,487424,488633,489520,490060,490223,490073,489593,488765,487578,486531,485598,484811,484171,483649,483257,482988,482864,482866,483034,483316,483737,484193,484635,484940,485259,485576,485851,486147,486459
160,"                Imputed rental of owner-occupied nonfarm housing (21)",1585996,1591307,1596495,1601510,1606429,1611294,1616270,1621080,1625922,1630620,1635036,1639462,1643793,1647761,1651573,1655095,1658289,1661167,1663799,1666110,1668007,1669711,1671164,1672318,1673144,1674067,1674998,1676033,1677185,1678341,1679537,1680751,1682048,1683359,1684813,1686235,1687701,1689284,1690815,1692731,1694695,1696654,1698477,1700369,1702319
161,"                    Owner-occupied mobile homes",66717,66473,66257,66058,65894,65764,65777,65818,65891,65999,66139,66314,66522,66688,66819,66906,66954,66959,66923,66846,66728,66572,66375,66135,65857,65607,65386,65194,65031,64896,64786,64704,64649,64619,64617,64643,64696,64748,64797,64876,64955,65034,65115,65196,65278
162,"                    Owner-occupied stationary homes",1519278,1524833,1530238,1535452,1540534,1545529,1550492,1555262,1560031,1564621,1568897,1573148,1577270,1581073,1584753,1588188,1591335,1594207,1596875,1599263,1601278,1603139,1604788,1606182,1607287,1608460,1609611,1610838,1612153,1613444,1614750,1616045,1617398,1618739,1620196,1621592,1623004,1624535,1626017,1627854,1629740,1631619,1633361,1635172,1637040
163,"                Rental value of farm dwellings (22)",20496,20492,20491,20488,20481,20479,20478,20478,20480,20482,20483,20481,20477,20474,20475,20476,20476,20476,20478,20480,20478,20476,20472,20467,20458,20449,20446,20445,20445,20447,20451,20457,20464,20471,20478,20485,20492,20499,20506,20496,20487,20479,20472,20466,20459
164,"                Group housing (23)",2404,2393,2306,1967,2065,2176,2185,2176,2205,2227,2230,2236,2218,2191,2204,2260,2281,2312,2274,2253,2241,2300,2345,2372,2347,2350,2346,2346,2345,2340,2372,2391,2392,2376,2368,2366,2387,2387,2384,2386,2388,2390,2392,2394,2396
165,"            Household utilities",317613,334219,330761,348183,346110,344641,352621,341795,339673,340723,329019,350391,343878,356847,340499,332286,337888,344216,335152,347902,341980,332785,336843,326691,365091,349258,345858,360583,353213,349286,352857,347185,342179,348390,355075,356712,331543,332975,353531,341233,336870,332986,353788,352537,352779
166,"                Water supply and sanitation (25)",101341,101049,100757,100447,99896,99901,99628,99365,99110,98975,98793,98560,98280,98033,97836,97933,97973,97963,98356,98630,98779,99290,99675,99930,100033,100129,100228,100935,101436,101735,101788,101849,101914,101816,101761,101750,102301,102674,102879,102547,102335,102253,102303,102355,102408
167,"                    Water supply and sewage maintenance",73506,73184,72885,72592,72307,72048,71814,71599,71404,71227,71060,70900,70751,70625,70528,70453,70396,70358,70344,70348,70363,70393,70439,70499,70567,70630,70700,70772,70840,70905,70969,71031,71089,71139,71180,71214,71238,71260,71285,71312,71340,71372,71407,71444,71481
168,"                    Garbage and trash collection",27836,27865,27871,27854,27589,27851,27811,27763,27703,27744,27729,27657,27526,27408,27309,27477,27573,27600,28000,28265,28396,28867,29199,29391,29424,29457,29486,30108,30532,30760,30750,30748,30756,30612,30519,30477,30987,31326,31501,31154,30924,30815,30830,30846,30862
169,"                Electricity and gas",215778,233078,229844,248071,246542,245023,253536,242654,240748,241983,230152,252317,245926,259501,242955,234449,240129,246598,236931,249629,243443,233597,237290,226824,265260,249314,245818,259804,252005,247855,251320,245708,240759,246950,253550,255119,229949,230956,251000,239215,235132,231355,252124,250787,250962
170,"                    Electricity (27)",167477,183626,185778,192768,191615,191557,200640,190010,186395,189525,187101,198537,192432,200893,190606,184640,186763,193349,183728,195926,190035,189717,186789,180436,204812,193458,194246,197124,201865,196254,199099,193348,188731,190040,198896,196909,179402,182253,194037,189241,184373,178739,200023,198188,196544
171,"                    Natural gas (28)",48311,49394,43886,55321,54940,53437,52758,52604,54383,52404,42857,53599,53305,58369,52201,49699,53125,53089,52883,53570,53196,44612,50419,46586,59909,55451,51590,61534,50766,51764,52485,52424,51991,56199,54567,57554,50247,48725,56475,49820,50552,52361,51943,52422,54215
172,"        Health care",2431781,2436953,2094957,1674483,1996741,2198311,2229500,2239729,2288254,2317308,2340889,2337782,2323945,2313611,2344046,2379213,2400866,2416402,2423676,2436643,2446302,2452812,2457044,2468132,2454855,2452753,2457230,2451916,2452083,2461039,2473813,2487893,2491507,2507078,2522566,2539452,2564210,2587331,2600395,2597085,2600144,2602866,2610561,2618656,2629523
173,"            Outpatient services",1156064,1167934,1009104,723497,913563,1032250,1037272,1047909,1093994,1097532,1102850,1105775,1093908,1091450,1112016,1127369,1135111,1141658,1149831,1156894,1160301,1164137,1164953,1168887,1168441,1170586,1175069,1178295,1181109,1185906,1182760,1183164,1186182,1189323,1194029,1201534,1228091,1250344,1257956,1251880,1252073,1253294,1259141,1263411,1269222
174,"                Physician services (44)",613814,621023,543135,396801,490826,558687,555286,552898,578329,578605,581099,581494,573605,570310,588022,591057,592874,593440,599486,602281,602844,605535,604914,605356,607932,610804,611919,614546,615540,617777,618474,619312,621688,622806,622846,623979,639097,654012,657595,660185,663034,664555,666332,668526,671668
175,"                Dental services (45)",139894,141091,100316,59602,84081,101571,107056,113136,120034,119543,118377,117052,118486,122633,127037,131838,133918,138214,136972,132901,131748,133895,137140,138915,138595,140173,141984,140449,139486,140245,139033,139403,139377,138597,138776,139385,141057,142555,143101,142005,142572,143444,145172,145432,146184
176,"                Paramedical services (46)",402438,405926,366586,268349,339804,373055,375711,382367,396077,399864,403943,407880,402351,398876,397203,404638,408453,410014,413449,422024,426105,425012,423052,424707,421993,419656,421139,423347,426160,427942,425397,424581,425284,428157,432632,438381,448292,454294,457797,450404,447212,446005,448215,450047,451958
177,"                    Home health care",117403,119874,108782,83041,102275,114575,113925,113895,115467,118107,120372,121705,118386,115734,114720,117006,118715,119310,120042,119621,120678,119700,119357,119558,119220,120344,120887,122168,126201,127064,125309,124383,124215,124371,124763,125501,130619,133832,135142,128535,124634,122954,123498,124207,123911
